anio,plazo,pais,tipo_credito,giro,tipo_poliza,moneda,forma_venta,numero_polizas,prima_emitida,prima_retenida,prima_devengada,suma_asegurada,comision_directa
2023,120,Otro,Mixto,Fabricacion de productos de hierro y acero de material comprado,Global,Extranjera,Agentes Persona Moral,2,51872,8300,16455,103744477.0,7781
2023,120,Pais no Especificado,Exportacion,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Moral,2,-29839,0,0,744670851.0,-5222
2023,120,Eslovenia,Mixto,Fabricacion de otros productos quimicos,Global,Extranjera,Agentes Persona Fisica,1,12285,3931,2671,3838966.0,1843
2023,120,No aplica (interno),Interno,Cultivo de granos y semillas oleaginosas,Global,Nacional,Agentes Persona Moral,1,1000000,320000,1753,1000000000.0,175000
2023,120,No aplica (interno),Interno,Cultivo de granos y semillas oleaginosas,Global,Extranjera,Agentes Persona Moral,1,247338,79148,66788,49467550.0,37101
2023,120,No aplica (interno),Interno,Cultivo de hortalizas,Global,Nacional,Agentes Persona Fisica,2,45583,14586,9202,22791330.0,6837
2023,120,No aplica (interno),Interno,Otros cultivos,Global,Extranjera,Agentes Persona Moral,1,314750,62950,44331,395887328.0,47213
2023,120,No aplica (interno),Interno,Acuicultura animal,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,204820,40964,33669,220000000.0,0
2023,120,No aplica (interno),Interno,Tala de arboles,Global,Nacional,Agentes Persona Moral,2,440000,140800,188248,200000000.0,66000
2023,120,No aplica (interno),Interno,Servicios relacionados con la agricultura,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,428396,85679,160907,250000000.0,0
2023,120,No aplica (interno),Interno,Servicios relacionados con la agricultura,Global,Extranjera,Red de Sucursales Bancarias,1,496144,49614,21502,33593868.0,89306
2023,120,No aplica (interno),Interno,Servicios relacionados con la ganaderia,Global,Nacional,Agentes Persona Moral,1,542976,54298,56937,27150000.0,81446
2023,120,No aplica (interno),Interno,Servicios relacionados con la ganaderia,Global,Extranjera,Agentes Persona Fisica,1,-82560,-26419,0,1.0,-12384
2023,120,No aplica (interno),Interno,Servicios relacionados con la ganaderia,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,114880,22976,72443,51295528.0,0
2023,120,No aplica (interno),Interno,Mineria de minerales metalicos,Global,Extranjera,Red de Sucursales Bancarias,1,76407,0,0,801619254.0,11461
2023,120,No aplica (interno),Interno,"Generacion, transmision y suministro de energia electrica",Global,Extranjera,Agentes Persona Fisica,3,2863,286,26272,18285855.0,429
2023,120,No aplica (interno),Interno,Otros trabajos especializados para la construccion,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,37019400.0,0
2023,120,No aplica (interno),Interno,Elaboracion de alimentos para animales,Global,Extranjera,Agentes Persona Moral,1,4924206,0,0,532751240.0,861736
2023,120,No aplica (interno),Interno,Elaboracion de productos lacteos,Global,Nacional,Agentes Persona Fisica,8,3042559,973619,1116032,1191507113.0,456384
2023,120,No aplica (interno),Interno,Elaboracion de productos lacteos,Global,Nacional,Agentes Persona Moral,1,907200,90720,199080,75000000.0,136080
2023,120,No aplica (interno),Interno,Elaboracion de productos lacteos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,823500,263520,134287,748636364.0,0
2023,120,No aplica (interno),Interno,"Matanza, empacado y procesamiento de carne de ganado y aves",Global,Nacional,Agentes Persona Moral,3,3266873,930270,3073825,2846290272.0,490031
2023,120,No aplica (interno),Interno,Preparacion y envasado de pescados y mariscos,Global,Nacional,Agentes Persona Moral,1,198000,63360,253787,55000000.0,34650
2023,120,No aplica (interno),Interno,Elaboracion de productos de panaderia y tortillas,Global,Nacional,Agentes Persona Moral,2,728348,0,888332,299442037.0,109252
2023,120,No aplica (interno),Interno,Otras industrias alimentarias,Global,Nacional,Agentes Persona Fisica,4,1263272,404247,680891,793152996.0,189491
2023,120,No aplica (interno),Interno,Otras industrias alimentarias,Global,Nacional,Agentes Persona Moral,4,367761,117684,190328,105074640.0,55164
2023,120,No aplica (interno),Interno,Otras industrias alimentarias,Global,Nacional,Red de Sucursales Bancarias,1,193725,19373,0,23000000.0,38745
2023,120,No aplica (interno),Interno,Otras industrias alimentarias,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,6,4052672,1296855,517918,2627661002.0,0
2023,120,No aplica (interno),Interno,Otras industrias alimentarias,Global,Extranjera,Agentes Persona Moral,2,580649,185808,159991,525604115.0,87097
2023,120,No aplica (interno),Interno,Otras industrias alimentarias,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,3,414390,106288,182647,216310700.0,0
2023,120,No aplica (interno),Interno,Industria de las bebidas,Global,Nacional,Agentes Persona Moral,5,2849904,756286,1779253,2739320009.0,427485
2023,120,No aplica (interno),Interno,Industria de las bebidas,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,1034053,330897,461017,517026285.0,0
2023,120,No aplica (interno),Interno,Preparacion e hilado de fibras textiles y fabricacion de hilos,Global,Nacional,Agentes Persona Moral,2,846225,84623,641975,91800000.0,126934
2023,120,No aplica (interno),Interno,Preparacion e hilado de fibras textiles y fabricacion de hilos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,147600,14760,44690,4000000.0,0
2023,120,No aplica (interno),Interno,Preparacion e hilado de fibras textiles y fabricacion de hilos,Global,Extranjera,Agentes Persona Fisica,1,-154040,-49293,0,1.0,-26957
2023,120,No aplica (interno),Interno,Fabricacion de telas,Global,Extranjera,Agentes Persona Moral,2,780477,114884,18497,98740371.0,117071
2023,120,No aplica (interno),Interno,Acabado y recubrimiento de textiles,Global,Nacional,Agentes Persona Moral,1,200000,64000,54005,10000000.0,35000
2023,120,No aplica (interno),Interno,"Confeccion de alfombras, blancos y similares",Global,Nacional,Agentes Persona Fisica,1,170000,54400,72732,37777778.0,25500
2023,120,No aplica (interno),Interno,"Confeccion de alfombras, blancos y similares",Global,Nacional,Agentes Persona Moral,2,1495348,149535,1812008,240000000.0,224302
2023,120,No aplica (interno),Interno,Curtido y acabado de cuero y piel,Global,Nacional,Agentes Persona Fisica,5,-749149,-262724,361936,184550646.0,-109759
2023,120,No aplica (interno),Interno,Fabricacion de calzado,Global,Nacional,Agentes Persona Fisica,2,275010,88003,159265,75760389.0,41252
2023,120,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Agentes Persona Fisica,7,3522996,1127358,1128566,2596468115.0,537983
2023,120,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Agentes Persona Moral,2,4885569,1563382,3039919,3908455464.0,732836
2023,120,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,9,10628367,3207925,5418814,8234143214.0,0
2023,120,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Extranjera,Agentes Persona Moral,2,4894236,489424,291221,305397748.0,734136
2023,120,No aplica (interno),Interno,Fabricacion de productos de papel y carton,Global,Nacional,Agentes Persona Fisica,2,2846786,910971,1313073,1779241063.0,427018
2023,120,No aplica (interno),Interno,Fabricacion de productos de papel y carton,Global,Nacional,Agentes Persona Moral,2,2811900,899808,1658477,1479947263.0,421785
2023,120,No aplica (interno),Interno,Fabricacion de productos de papel y carton,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,5,428355,83020,205066,330647761.0,0
2023,120,No aplica (interno),Interno,Impresion e industrias conexas,Global,Nacional,Agentes Persona Fisica,2,327977,104953,73830,308695456.0,49197
2023,120,No aplica (interno),Interno,Impresion e industrias conexas,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,200000,64000,0,40000000.0,0
2023,120,No aplica (interno),Interno,Fabricacion de productos derivados del petroleo y del carbon,Global,Nacional,Agentes Persona Fisica,1,1133737,113374,3006457,80000000.0,170061
2023,120,No aplica (interno),Interno,Fabricacion de productos derivados del petroleo y del carbon,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,39000,12480,6360,17727273.0,0
2023,120,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,6,7351443,2352462,737014,6541305134.0,0
2023,120,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Fisica,3,795307,205762,0,256223496.0,124834
2023,120,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Moral,8,1817478,52807,296420,2226122367.0,304720
2023,120,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,10,2462669,788053,986873,2066413810.0,0
2023,120,No aplica (interno),Interno,"Fabricacion de hules, resinas y fibras quimicas",Global,Nacional,Agentes Persona Fisica,1,379950,75990,221724,200000000.0,56993
2023,120,No aplica (interno),Interno,"Fabricacion de hules, resinas y fibras quimicas",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,215793,69054,37448,81431561.0,0
2023,120,No aplica (interno),Interno,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Nacional,Agentes Persona Fisica,5,857513,144245,937418,159500002.0,140150
2023,120,No aplica (interno),Interno,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Nacional,Agentes Persona Moral,2,276453,27645,334520,39000000.0,41468
2023,120,No aplica (interno),Interno,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,114133,22827,0,300000000.0,0
2023,120,No aplica (interno),Interno,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Extranjera,Agentes Persona Moral,2,1367900,437728,27753,1330641850.0,232049
2023,120,No aplica (interno),Interno,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,1519583,486267,2763,315180097.0,0
2023,120,No aplica (interno),Interno,Fabricacion de productos farmaceuticos,Global,Nacional,Agentes Persona Fisica,1,6700000,2144000,11748,7052631579.0,1005000
2023,120,No aplica (interno),Interno,Fabricacion de productos farmaceuticos,Global,Nacional,Agentes Persona Moral,2,1009638,323084,311849,939198456.0,151446
2023,120,No aplica (interno),Interno,Fabricacion de productos farmaceuticos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,4,1251138,370372,216182,1930185970.0,0
2023,120,No aplica (interno),Interno,"Fabricacion de pinturas, recubrimientos, adhesivos y selladores",Global,Nacional,Agentes Persona Fisica,2,255000,81600,97315,40000001.0,37125
2023,120,No aplica (interno),Interno,"Fabricacion de pinturas, recubrimientos, adhesivos y selladores",Global,Extranjera,Agentes Persona Moral,1,543110,108622,543110,271465600.0,81466
2023,120,No aplica (interno),Interno,"Fabricacion de jabones, limpiadores y preparaciones de tocador",Global,Nacional,Agentes Persona Moral,2,1701261,544404,618806,850630630.0,255190
2023,120,No aplica (interno),Interno,"Fabricacion de jabones, limpiadores y preparaciones de tocador",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,300000,96000,144658,100000000.0,0
2023,120,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Fisica,9,2181988,374608,1509791,311045391.0,332894
2023,120,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Moral,3,1511120,312756,558011,258395679.0,226669
2023,120,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,5,3057813,924600,1337872,2064486594.0,0
2023,120,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Extranjera,Agentes Persona Fisica,2,1814860,580756,405481,1864926636.0,272229
2023,120,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Extranjera,Agentes Persona Moral,4,1026670,34822,88597,5750161910.0,164177
2023,120,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Fisica,16,8799941,2771432,2523045,4728869805.0,1318301
2023,120,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Moral,2,191103,61153,81699,52495801.0,28666
2023,120,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,20,6173636,1636840,3108952,2884916834.0,0
2023,120,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Fisica,9,5745429,1781128,896990,3608259170.0,861815
2023,120,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Moral,5,691432,69143,80753,275707250.0,103715
2023,120,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,9,11533408,3690689,2177585,18230582554.0,0
2023,120,No aplica (interno),Interno,Fabricacion de productos de hule,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,512556,164018,123618,205022344.0,0
2023,120,No aplica (interno),Interno,Fabricacion de cemento y productos de concreto,Global,Nacional,Agentes Persona Fisica,2,939664,300692,58354,371428572.0,140950
2023,120,No aplica (interno),Interno,Fabricacion de cemento y productos de concreto,Global,Nacional,Agentes Persona Moral,1,-9957,-3186,0,1.0,0
2023,120,No aplica (interno),Interno,Fabricacion de cemento y productos de concreto,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,322000,103040,137763,174054054.0,48300
2023,120,No aplica (interno),Interno,"Fabricacion de cal, yeso y productos de yeso",Global,Nacional,Agentes Persona Moral,1,206165,65973,220151,117808714.0,0
2023,120,No aplica (interno),Interno,"Fabricacion de cal, yeso y productos de yeso",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,529000,169280,226325,302285714.0,79350
2023,120,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Nacional,Agentes Persona Fisica,10,2475934,792299,731987,876322914.0,382077
2023,120,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Nacional,Agentes Persona Moral,1,560000,179200,299485,350000000.0,84000
2023,120,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Nacional,Red de Sucursales Bancarias,2,952000,95200,223456,30000000.0,180880
2023,120,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,14,5433395,1347869,3020121,1466040200.0,0
2023,120,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Extranjera,Agentes Persona Moral,2,4551898,0,344908,1149794330.0,455190
2023,120,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,274220,87750,137121,757916910.0,0
2023,120,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Agentes Persona Fisica,9,16655445,5329743,8177917,11957909409.0,2498316
2023,120,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Agentes Persona Moral,6,1889147,200056,1288962,647098081.0,286193
2023,120,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,373192,0,397181,762380784.0,0
2023,120,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Extranjera,Agentes Persona Moral,3,2054695,306870,1009665,2492552257.0,308205
2023,120,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Extranjera,Red de Sucursales Bancarias,1,38204,0,0,801619254.0,5731
2023,120,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,195274,62488,63344,102775998.0,0
2023,120,No aplica (interno),Interno,Industria del aluminio,Global,Extranjera,Agentes Persona Fisica,1,-218593,-69950,0,1.0,-32789
2023,120,No aplica (interno),Interno,"Industrias de metales no ferrosos, excepto aluminio",Global,Nacional,Agentes Persona Moral,5,7160377,156082,11142324,6750435286.0,1034643
2023,120,No aplica (interno),Interno,"Industrias de metales no ferrosos, excepto aluminio",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,1573000,427760,929887,759729730.0,141450
2023,120,No aplica (interno),Interno,"Industrias de metales no ferrosos, excepto aluminio",Global,Extranjera,Agentes Persona Moral,3,13879831,0,1849835,5598978000.0,2081974
2023,120,No aplica (interno),Interno,Fabricacion de productos metalicos forjados y troquelados,Global,Nacional,Agentes Persona Fisica,4,8368708,2677986,779265,4242579680.0,1255307
2023,120,No aplica (interno),Interno,Fabricacion de herramientas de mano sin motor y utensilios de coc,Global,Nacional,Agentes Persona Fisica,7,2346955,751026,416932,1194957785.0,350097
2023,120,No aplica (interno),Interno,Fabricacion de herramientas de mano sin motor y utensilios de coc,Global,Nacional,Agentes Persona Moral,4,752176,240696,598097,680733585.0,112827
2023,120,No aplica (interno),Interno,Fabricacion de herramientas de mano sin motor y utensilios de coc,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,924452,295825,1533,501074881.0,0
2023,120,No aplica (interno),Interno,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Agentes Persona Fisica,2,5082768,1626486,3794473,2921131253.0,762415
2023,120,No aplica (interno),Interno,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Agentes Persona Moral,2,169500,54240,17204,153303001.0,45991
2023,120,No aplica (interno),Interno,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,454146,145327,204267,223041481.0,0
2023,120,No aplica (interno),Interno,Fabricacion de estructuras metalicas y productos de herreria,Global,Extranjera,Agentes Persona Moral,2,972926,311336,56698,647742938.0,151572
2023,120,No aplica (interno),Interno,Fabricacion de estructuras metalicas y productos de herreria,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,683245,218638,226752,310566142.0,0
2023,120,No aplica (interno),Interno,"Fabricacion de calderas, tanques y envases metalicos",Global,Nacional,Agentes Persona Fisica,2,2127249,680720,572427,886353759.0,319087
2023,120,No aplica (interno),Interno,"Fabricacion de alambre, productos de alambre y resortes",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,200070,64022,0,27000000.0,0
2023,120,No aplica (interno),Interno,"Fabricacion de alambre, productos de alambre y resortes",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,580532,0,37383,230461349.0,0
2023,120,No aplica (interno),Interno,Fabricacion de otros productos metalicos,Global,Nacional,Agentes Persona Fisica,3,2102188,672700,1135954,1236581400.0,315328
2023,120,No aplica (interno),Interno,Fabricacion de otros productos metalicos,Global,Nacional,Agentes Persona Moral,3,1519404,335837,824878,1076085714.0,227910
2023,120,No aplica (interno),Interno,Fabricacion de otros productos metalicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,246120,78758,541,116856062.0,0
2023,120,No aplica (interno),Interno,Fabricacion de otros productos metalicos,Global,Extranjera,Agentes Persona Moral,3,587728,58773,62935,42424983.0,88159
2023,120,No aplica (interno),Interno,Fabricacion de maquinaria y equipo para las actividades agropecua,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,203464,40693,111509,120000000.0,0
2023,120,No aplica (interno),Interno,Fabricacion de maquinaria y equipo para el comercio y los servi,Global,Nacional,Agentes Persona Moral,2,476522,152487,118086,238261110.0,71478
2023,120,No aplica (interno),Interno,"Fabricacion de sistemas de aire acondicionado, calefaccion y de",Global,Nacional,Agentes Persona Fisica,5,3993860,570594,3885416,315029386.0,599079
2023,120,No aplica (interno),Interno,"Fabricacion de sistemas de aire acondicionado, calefaccion y de",Global,Nacional,Agentes Persona Moral,1,200000,64000,54005,70003500.0,30000
2023,120,No aplica (interno),Interno,"Fabricacion de sistemas de aire acondicionado, calefaccion y de",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,616897,61690,596280,40000000.0,0
2023,120,No aplica (interno),Interno,"Fabricacion de sistemas de aire acondicionado, calefaccion y de",Global,Extranjera,Agentes Persona Fisica,2,1371007,137101,82165,84833000.0,205651
2023,120,No aplica (interno),Interno,"Fabricacion de sistemas de aire acondicionado, calefaccion y de",Global,Extranjera,Agentes Persona Moral,1,174109,17411,96546,84839515.0,26116
2023,120,No aplica (interno),Interno,Fabricacion de maquinaria y equipo para la industria metalmecani,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,431017,39000,59665,503045869.0,0
2023,120,No aplica (interno),Interno,Fabricacion de otra maquinaria y equipo para la industria en gen,Global,Nacional,Agentes Persona Fisica,1,180960,57907,48864,38000840.0,31668
2023,120,No aplica (interno),Interno,Fabricacion de otra maquinaria y equipo para la industria en gen,Global,Extranjera,Red de Sucursales Bancarias,1,12225,0,0,801619254.0,1834
2023,120,No aplica (interno),Interno,Fabricacion de componentes electronicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,2960000,296000,1025037,300000000.0,0
2023,120,No aplica (interno),Interno,Fabricacion de accesorios de iluminacion,Global,Nacional,Agentes Persona Fisica,3,-738750,-236400,178,45000001.0,-131812
2023,120,No aplica (interno),Interno,Fabricacion de accesorios de iluminacion,Global,Nacional,Red de Sucursales Bancarias,1,267716,26772,828767,30000000.0,48189
2023,120,No aplica (interno),Interno,Fabricacion de accesorios de iluminacion,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,1350713,135071,251069,65000000.0,0
2023,120,No aplica (interno),Interno,Fabricacion de accesorios de iluminacion,Global,Extranjera,Agentes Persona Fisica,1,303763,97204,194941,50627175.0,53159
2023,120,No aplica (interno),Interno,Fabricacion de accesorios de iluminacion,Global,Extranjera,Agentes Persona Moral,1,137947,44143,59019,22991239.0,20692
2023,120,No aplica (interno),Interno,Fabricacion de aparatos electricos de uso domestico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,4,1466981,431930,245739,1783615129.0,0
2023,120,No aplica (interno),Interno,Fabricacion de equipo de generacion y distribucion de energia ele,Global,Nacional,Agentes Persona Fisica,2,539713,172709,150556,245324037.0,80956
2023,120,No aplica (interno),Interno,Fabricacion de otros equipos y accesorios electricos,Global,Extranjera,Red de Sucursales Bancarias,2,4014798,0,0,1603238508.0,602220
2023,120,No aplica (interno),Interno,Fabricacion de partes para vehiculos automotores,Global,Nacional,Agentes Persona Moral,3,580549,185776,38884,311000001.0,102489
2023,120,No aplica (interno),Interno,Fabricacion de partes para vehiculos automotores,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,7,2336088,747548,648813,1169486990.0,0
2023,120,No aplica (interno),Interno,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,5,894096,229320,406927,378736201.0,134115
2023,120,No aplica (interno),Interno,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Red de Sucursales Bancarias,3,641746,0,0,2404857762.0,96262
2023,120,No aplica (interno),Interno,Fabricacion de productos relacionados con los muebles,Global,Nacional,Agentes Persona Moral,1,616000,0,60356,241113092.0,107800
2023,120,No aplica (interno),Interno,Fabricacion de productos relacionados con los muebles,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,430885,137883,763,173968001.0,0
2023,120,No aplica (interno),Interno,"Fabricacion de equipo y material para uso medico, dental y para",Global,Nacional,Agentes Persona Fisica,4,1604260,496415,323604,843838161.0,240639
2023,120,No aplica (interno),Interno,"Fabricacion de equipo y material para uso medico, dental y para",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,104904,33570,111070,51682538.0,0
2023,120,No aplica (interno),Interno,"Fabricacion de equipo y material para uso medico, dental y para",Global,Extranjera,Agentes Persona Fisica,2,817801,261696,226879,560139001.0,122670
2023,120,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Agentes Persona Fisica,9,4243768,1054891,1860303,2471813639.0,658945
2023,120,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Agentes Persona Moral,6,2116761,472742,521714,1166985888.0,306627
2023,120,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,4,733360,211395,315962,386450001.0,0
2023,120,No aplica (interno),Interno,Otras industrias manufactureras,Global,Extranjera,Agentes Persona Fisica,4,473780,151608,192825,360810711.0,71067
2023,120,No aplica (interno),Interno,Otras industrias manufactureras,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,178431,35686,59151,16966600.0,0
2023,120,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Nacional,Agentes Persona Fisica,7,4543459,1095830,1336543,3440066668.0,705020
2023,120,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Nacional,Agentes Persona Moral,4,1124274,332408,1104369,513072451.0,167073
2023,120,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Nacional,Red de Sucursales Bancarias,1,403421,40342,840,15000000.0,80684
2023,120,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,867884,249296,0,560660000.0,0
2023,120,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Extranjera,Agentes Persona Moral,2,590258,118052,347982,644730800.0,88539
2023,120,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,333614,66723,175660,98406280.0,0
2023,120,No aplica (interno),Interno,Comercio al por mayor de bebidas y tabaco,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,198000,39600,82455,45000000.0,0
2023,120,No aplica (interno),Interno,Comercio al por mayor de productos textiles y calzado,Global,Nacional,Agentes Persona Fisica,2,224533,44907,100896,40000000.0,33680
2023,120,No aplica (interno),Interno,Comercio al por mayor de productos textiles y calzado,Global,Nacional,Agentes Persona Moral,1,366000,73200,244668,150000000.0,54900
2023,120,No aplica (interno),Interno,Comercio al por mayor de productos textiles y calzado,Global,Nacional,Red de Sucursales Bancarias,1,-113400,-11340,340200,12600000.0,-20412
2023,120,No aplica (interno),Interno,Comercio al por mayor de productos textiles y calzado,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-114750,-11475,336281,30000000.0,0
2023,120,No aplica (interno),Interno,Comercio al por mayor de productos farmaceuticos,Global,Nacional,Agentes Persona Fisica,8,9251461,925146,12030607,1527000000.0,1427843
2023,120,No aplica (interno),Interno,Comercio al por mayor de productos farmaceuticos,Global,Nacional,Agentes Persona Moral,1,163800,32760,163800,65000000.0,29484
2023,120,No aplica (interno),Interno,Comercio al por mayor de productos farmaceuticos,Global,Nacional,Red de Sucursales Bancarias,1,0,0,302799,70000000.0,20001
2023,120,No aplica (interno),Interno,Comercio al por mayor de productos farmaceuticos,Global,Extranjera,Agentes Persona Fisica,3,416088,83218,203643,114524550.0,62413
2023,120,No aplica (interno),Interno,"Comercio al por mayor de articulos de perfumeria, joyeria y otros",Global,Nacional,Agentes Persona Fisica,2,1084517,347045,405891,542258420.0,162678
2023,120,No aplica (interno),Interno,"Comercio al por mayor de discos, juguetes y articulos deportivos",Global,Nacional,Agentes Persona Fisica,2,247999,0,284382,1929649686.0,37200
2023,120,No aplica (interno),Interno,"Comercio al por mayor de articulos de papeleria, libros, revistas",Global,Nacional,Agentes Persona Fisica,2,1388628,138863,1510664,72375000.0,208295
2023,120,No aplica (interno),Interno,"Comercio al por mayor de articulos de papeleria, libros, revistas",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,334575,66915,82725,339332000.0,0
2023,120,No aplica (interno),Interno,Comercio al por mayor de electrodomesticos menores y aparatos d,Global,Nacional,Agentes Persona Fisica,12,6603795,1865257,1202688,2786877608.0,1019453
2023,120,No aplica (interno),Interno,Comercio al por mayor de electrodomesticos menores y aparatos d,Global,Nacional,Agentes Persona Moral,2,-95511,100800,397550,125000000.0,-14327
2023,120,No aplica (interno),Interno,Comercio al por mayor de electrodomesticos menores y aparatos d,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,9,5546604,1421124,203568,1712424961.0,0
